BaseFreq,RunFreq,AdjFreq,I,P,Var1,Var2,Var3,Var4,Var5
1900,1900,0,171,214,215,9,23,23,0,
1900,1900,0,123,94,92,10,23,23,0,
1900,1900,0,123,2,0,11,23,23,0,
1900,1900,0,116,0,-1,12,23,23,0,
1900,1900,0,220,166,166,13,23,23,0,
1900,1900,0,345,386,388,14,23,23,0,
1900,1900,0,345,386,388,14,23,23,0,
1900,1900,0,332,437,435,15,23,23,0,
1900,1900,0,332,439,440,16,23,23,0,
1900,1900,0,318,417,416,17,23,23,0,
1900,1900,0,296,390,390,18,23,23,0,
1900,1900,0,282,366,367,19,23,23,0,
1900,1900,0,240,314,314,20,23,23,0,
1900,1900,0,170,213,212,21,23,23,0,
1900,1900,0,121,77,75,22,23,23,0,
1900,1900,0,127,-13,-14,0,23,23,0,
1900,1900,0,146,-60,-62,1,23,23,0,
1900,1900,0,171,-105,-106,2,23,23,0,
1900,1900,0,162,-113,-116,3,23,23,0,
1900,1900,0,130,-73,-81,4,23,23,0,
1900,1900,0,177,90,55,5,23,23,0,
1900,1900,0,353,391,357,6,23,23,0,
1900,1900,0,284,387,392,7,23,23,0,
1900,1900,0,251,327,319,8,23,23,0,
1900,1900,0,162,207,214,9,23,23,0,
1900,1900,0,162,207,214,9,23,23,0,
1900,1900,0,122,94,94,10,23,23,0,
1900,1900,0,123,0,2,11,23,23,0,
1900,1900,0,116,-4,0,12,23,23,0,
1900,1900,0,216,159,166,13,23,23,0,
1900,1900,0,349,388,386,14,23,23,0,
1900,1900,0,332,437,437,15,23,23,0,
1900,1900,0,335,439,439,16,23,23,0,
1900,1900,0,318,418,417,17,23,23,0,
1900,1900,0,296,391,390,18,23,23,0,
1900,1900,0,284,367,366,19,23,23,0,
1900,1900,0,239,315,314,20,23,23,0,
1900,1900,0,169,213,213,21,23,23,0,
1900,1900,0,120,77,77,22,23,23,0,
1900,1900,0,126,-13,-13,0,23,23,0,
1900,1900,0,147,-61,-60,1,23,23,0,
1900,1900,0,172,-104,-105,2,23,23,0,
1900,1900,0,163,-114,-113,3,23,23,0,
1900,1900,0,130,-73,-73,4,23,23,0,
1900,1900,0,130,-73,-73,4,23,23,0,
1900,1900,0,180,92,90,5,23,23,0,
1900,1900,0,352,393,391,6,23,23,0,
1900,1900,0,285,387,387,7,23,23,0,
1900,1900,0,255,329,327,8,23,23,0,
1900,1900,0,163,208,207,9,23,23,0,
1900,1900,0,122,94,94,10,23,23,0,
1900,1900,0,123,0,0,11,23,23,0,
1900,1900,0,116,-6,-4,12,23,23,0,
1900,1900,0,213,156,159,13,23,23,0,
1900,1900,0,345,383,388,14,23,23,0,
1900,1900,0,333,437,437,15,23,23,0,
1900,1900,0,336,442,439,16,23,23,0,
1900,1900,0,316,416,418,17,23,23,0,
1900,1900,0,296,390,391,18,23,23,0,
1900,1900,0,283,367,367,19,23,23,0,
1900,1900,0,240,315,315,20,23,23,0,
1900,1900,0,170,214,213,21,23,23,0,
1900,1900,0,120,78,77,22,23,23,0,
1900,1900,0,126,-13,-13,0,23,23,0,
1900,1900,0,126,-13,-13,0,23,23,0,
1900,1900,0,146,-60,-61,1,23,23,0,
1900,1900,0,171,-104,-104,2,23,23,0,
1900,1900,0,163,-115,-114,3,23,23,0,
1900,1900,0,131,-73,-73,4,23,23,0,
1900,1900,0,180,93,92,5,23,23,0,
1900,1900,0,350,394,393,6,23,23,0,
1900,1900,0,285,387,387,7,23,23,0,
1900,1900,0,255,330,329,8,23,23,0,
1900,1900,0,163,208,208,9,23,23,0,
1900,1900,0,123,94,94,10,23,23,0,
1900,1900,0,124,1,0,11,23,23,0,
1900,1900,0,117,-5,-6,12,23,23,0,
1900,1900,0,215,157,156,13,23,23,0,
1900,1900,0,346,384,383,14,23,23,0,
1900,1900,0,332,438,437,15,23,23,0,
1900,1900,0,332,439,442,16,23,23,0,
1900,1900,0,317,415,416,17,23,23,0,
1900,1900,0,296,391,390,18,23,23,0,
1900,1900,0,296,391,390,18,23,23,0,
1900,1900,0,283,366,367,19,23,23,0,
1900,1900,0,239,315,315,20,23,23,0,
1900,1900,0,169,213,214,21,23,23,0,
1900,1900,0,120,78,78,22,23,23,0,
1900,1900,0,127,-13,-13,0,23,23,0,
1900,1900,0,147,-60,-60,1,23,23,0,
1900,1900,0,170,-103,-104,2,23,23,0,
1900,1900,0,163,-114,-115,3,23,23,0,
1900,1900,0,134,-79,-73,4,23,23,0,
1900,1900,0,159,66,93,5,23,23,0,
1900,1900,0,382,381,394,6,23,23,0,
1900,1900,0,280,389,387,7,23,23,0,
1900,1900,0,251,324,330,8,23,23,0,
1900,1900,0,167,213,208,9,23,23,0,
1900,1900,0,122,94,94,10,23,23,0,
1900,1900,0,124,1,1,11,23,23,0,
1900,1900,0,116,-4,-5,12,23,23,0,
1900,1900,0,217,158,157,13,23,23,0,
1900,1900,0,342,380,384,14,23,23,0,
1900,1900,0,342,380,384,14,23,23,0,
1900,1900,0,333,436,438,15,23,23,0,
1900,1900,0,337,443,439,16,23,23,0,
1900,1900,0,320,420,415,17,23,23,0,
1900,1900,0,298,392,391,18,23,23,0,
1900,1900,0,287,369,366,19,23,23,0,
1900,1900,0,241,317,315,20,23,23,0,
1900,1900,0,171,216,213,21,23,23,0,
1900,1900,0,120,79,78,22,23,23,0,
1900,1900,0,127,-13,-13,0,23,23,0,
1900,1900,0,146,-60,-60,1,23,23,0,
1900,1900,0,170,-103,-103,2,23,23,0,
1900,1900,0,161,-111,-114,3,23,23,0,
1900,1900,0,122,-60,-79,4,23,23,0,
1900,1900,0,238,160,66,5,23,23,0,
1900,1900,0,313,394,381,6,23,23,0,
1900,1900,0,323,410,389,7,23,23,0,
1900,1900,0,227,320,324,8,23,23,0,
1900,1900,0,175,213,213,9,23,23,0,
1900,1900,0,175,213,213,9,23,23,0,
1900,1900,0,124,96,94,10,23,23,0,
1900,1900,0,122,2,1,11,23,23,0,
1900,1900,0,116,-3,-4,12,23,23,0,
1900,1900,0,219,160,158,13,23,23,0,
1900,1900,0,344,383,380,14,23,23,0,
1900,1900,0,331,436,436,15,23,23,0,
1900,1900,0,334,439,443,16,23,23,0,
1900,1900,0,318,418,420,17,23,23,0,
1900,1900,0,298,394,392,18,23,23,0,
1900,1900,0,284,368,369,19,23,23,0,
1900,1900,0,240,316,317,20,23,23,0,
1900,1900,0,172,216,216,21,23,23,0,
1900,1900,0,122,80,79,22,23,23,0,
1900,1900,0,127,-12,-13,0,23,23,0,
1900,1900,0,146,-61,-60,1,23,23,0,
1900,1900,0,169,-103,-103,2,23,23,0,
1900,1900,0,164,-115,-111,3,23,23,0,
1900,1900,0,134,-80,-60,4,23,23,0,
1900,1900,0,158,63,160,5,23,23,0,
1900,1900,0,158,63,160,5,23,23,0,
1900,1900,0,378,377,394,6,23,23,0,
1900,1900,0,278,388,410,7,23,23,0,
1900,1900,0,252,325,320,8,23,23,0,
1900,1900,0,170,215,213,9,23,23,0,
1900,1900,0,123,95,96,10,23,23,0,
1900,1900,0,124,1,2,11,23,23,0,
1900,1900,0,115,-4,-3,12,23,23,0,
1900,1900,0,217,157,160,13,23,23,0,
1900,1900,0,343,381,383,14,23,23,0,
1900,1900,0,332,434,436,15,23,23,0,
1900,1900,0,337,442,439,16,23,23,0,
1900,1900,0,317,417,418,17,23,23,0,
1900,1900,0,295,390,394,18,23,23,0,
1900,1900,0,285,368,368,19,23,23,0,
1900,1900,0,240,317,316,20,23,23,0,
1900,1900,0,170,215,216,21,23,23,0,
1900,1900,0,121,80,80,22,23,23,0,
1900,1900,0,127,-12,-12,0,23,23,0,
1900,1900,0,127,-12,-12,0,23,23,0,
1900,1900,0,147,-59,-61,1,23,23,0,
1900,1900,0,168,-102,-103,2,23,23,0,
1900,1900,0,161,-113,-115,3,23,23,0,
1900,1900,0,126,-65,-80,4,23,23,0,
1900,1900,0,214,133,63,5,23,23,0,
1900,1900,0,318,392,377,6,23,23,0,
1900,1900,0,314,403,388,7,23,23,0,
1900,1900,0,237,325,325,8,23,23,0,
1900,1900,0,170,211,215,9,23,23,0,
1900,1900,0,123,97,95,10,23,23,0,
1900,1900,0,123,1,1,11,23,23,0,
1900,1900,0,116,-5,-4,12,23,23,0,
1900,1900,0,210,154,157,13,23,23,0,
1900,1900,0,343,380,381,14,23,23,0,
1900,1900,0,338,442,434,15,23,23,0,
1900,1900,0,335,442,442,16,23,23,0,
1900,1900,0,317,417,417,17,23,23,0,
1900,1900,0,298,393,390,18,23,23,0,
1900,1900,0,287,370,368,19,23,23,0,
1900,1900,0,287,370,368,19,23,23,0,
1900,1900,0,241,318,317,20,23,23,0,
1900,1900,0,172,217,215,21,23,23,0,
1900,1900,0,120,81,80,22,23,23,0,
1900,1900,0,126,-12,-12,0,23,23,0,
1900,1900,0,147,-60,-59,1,23,23,0,
1900,1900,0,169,-103,-102,2,23,23,0,
1900,1900,0,162,-114,-113,3,23,23,0,
1900,1900,0,131,-73,-65,4,23,23,0,
1900,1900,0,185,98,133,5,23,23,0,
1900,1900,0,342,394,392,6,23,23,0,
1900,1900,0,291,390,403,7,23,23,0,
1900,1900,0,253,333,325,8,23,23,0,
1900,1900,0,164,211,211,9,23,23,0,
1900,1900,0,124,97,97,10,23,23,0,
1900,1900,0,123,2,1,11,23,23,0,
1900,1900,0,116,-6,-5,12,23,23,0,
1900,1900,0,213,152,154,13,23,23,0,
1900,1900,0,342,378,380,14,23,23,0,
1900,1900,0,342,378,380,14,23,23,0,
1900,1900,0,331,434,442,15,23,23,0,
1900,1900,0,333,438,442,16,23,23,0,
1900,1900,0,317,417,417,17,23,23,0,
1900,1900,0,296,391,393,18,23,23,0,
1900,1900,0,284,367,370,19,23,23,0,
1900,1900,0,240,317,318,20,23,23,0,
1900,1900,0,172,217,217,21,23,23,0,
1900,1900,0,120,81,81,22,23,23,0,
1900,1900,0,127,-12,-12,0,23,23,0,
1900,1900,0,147,-60,-60,1,23,23,0,
1900,1900,0,169,-102,-103,2,23,23,0,
1900,1900,0,161,-112,-114,3,23,23,0,
1900,1900,0,121,-58,-73,4,23,23,0,
1900,1900,0,245,169,98,5,23,23,0,
1900,1900,0,319,397,394,6,23,23,0,
1900,1900,0,321,412,390,7,23,23,0,
1900,1900,0,226,319,333,8,23,23,0,
1900,1900,0,178,217,211,9,23,23,0,
1900,1900,0,124,98,97,10,23,23,0,
1900,1900,0,124,98,97,10,23,23,0,
1900,1900,0,123,2,2,11,23,23,0,
1900,1900,0,115,-4,-6,12,23,23,0,
1900,1900,0,216,156,152,13,23,23,0,
1900,1900,0,342,379,378,14,23,23,0,
1900,1900,0,334,436,434,15,23,23,0,
1900,1900,0,338,443,438,16,23,23,0,
1900,1900,0,318,417,417,17,23,23,0,
1900,1900,0,298,391,391,18,23,23,0,
1900,1900,0,285,368,367,19,23,23,0,
1900,1900,0,241,317,317,20,23,23,0,
1900,1900,0,172,217,217,21,23,23,0,
1900,1900,0,121,81,81,22,23,23,0,
1900,1900,0,127,-12,-12,0,23,23,0,
1900,1900,0,147,-60,-60,1,23,23,0,
1900,1900,0,170,-104,-102,2,23,23,0,
1900,1900,0,166,-118,-112,3,23,23,0,
1900,1900,0,143,-90,-58,4,23,23,0,
1900,1900,0,124,3,169,5,23,23,0,
1900,1900,0,124,3,169,5,23,23,0,
1900,1900,0,308,266,397,6,23,23,0,
1900,1900,0,327,394,412,7,23,23,0,
1900,1900,0,232,322,319,8,23,23,0,
1900,1900,0,175,216,217,9,23,23,0,
1900,1900,0,125,99,98,10,23,23,0,
1900,1900,0,122,3,2,11,23,23,0,
1900,1900,0,116,-5,-4,12,23,23,0,
1900,1900,0,211,154,156,13,23,23,0,
1900,1900,0,342,380,379,14,23,23,0,
1900,1900,0,333,438,436,15,23,23,0,
1900,1900,0,336,440,443,16,23,23,0,
1900,1900,0,320,420,417,17,23,23,0,
1900,1900,0,297,394,391,18,23,23,0,
1900,1900,0,283,367,368,19,23,23,0,
1900,1900,0,242,318,317,20,23,23,0,
1900,1900,0,173,218,217,21,23,23,0,
1900,1900,0,121,84,81,22,23,23,0,
1900,1900,0,125,-11,-12,0,23,23,0,
1900,1900,0,145,-59,-60,1,23,23,0,
1900,1900,0,145,-59,-60,1,23,23,0,
1900,1900,0,168,-101,-104,2,23,23,0,
1900,1900,0,162,-113,-118,3,23,23,0,
1900,1900,0,128,-69,-90,4,23,23,0,
1900,1900,0,203,120,3,5,23,23,0,
1900,1900,0,323,392,266,6,23,23,0,
1900,1900,0,307,399,394,7,23,23,0,
1900,1900,0,243,328,322,8,23,23,0,
1900,1900,0,168,213,216,9,23,23,0,
1900,1900,0,124,99,99,10,23,23,0,
1900,1900,0,123,3,3,11,23,23,0,
1900,1900,0,117,-5,-5,12,23,23,0,
1900,1900,0,212,151,154,13,23,23,0,
1900,1900,0,341,378,380,14,23,23,0,
1900,1900,0,333,436,438,15,23,23,0,
1900,1900,0,338,442,440,16,23,23,0,
1900,1900,0,317,418,420,17,23,23,0,
1900,1900,0,296,390,394,18,23,23,0,
1900,1900,0,286,369,367,19,23,23,0,
1900,1900,0,286,369,367,19,23,23,0,
1900,1900,0,241,318,318,20,23,23,0,
1900,1900,0,172,218,218,21,23,23,0,
1900,1900,0,120,83,84,22,23,23,0,
1900,1900,0,126,-11,-11,0,23,23,0,
1900,1900,0,146,-58,-59,1,23,23,0,
1900,1900,0,167,-101,-101,2,23,23,0,
1900,1900,0,163,-115,-113,3,23,23,0,
1900,1900,0,134,-79,-69,4,23,23,0,
1900,1900,0,162,70,120,5,23,23,0,
1900,1900,0,367,380,392,6,23,23,0,
1900,1900,0,285,391,399,7,23,23,0,
1900,1900,0,254,330,328,8,23,23,0,
1900,1900,0,168,215,213,9,23,23,0,
1900,1900,0,123,98,99,10,23,23,0,
1900,1900,0,123,2,3,11,23,23,0,
1900,1900,0,116,-6,-5,12,23,23,0,
1900,1900,0,210,150,151,13,23,23,0,
1900,1900,0,341,376,378,14,23,23,0,
1900,1900,0,334,436,436,15,23,23,0,
1900,1900,0,334,436,436,15,23,23,0,
1900,1900,0,335,438,442,16,23,23,0,
1900,1900,0,317,415,418,17,23,23,0,
1900,1900,0,300,394,390,18,23,23,0,
1900,1900,0,286,370,369,19,23,23,0,
1900,1900,0,241,318,318,20,23,23,0,
1900,1900,0,174,219,218,21,23,23,0,
1900,1900,0,120,84,83,22,23,23,0,
1900,1900,0,126,-11,-11,0,23,23,0,
1900,1900,0,147,-59,-58,1,23,23,0,
1900,1900,0,168,-101,-101,2,23,23,0,
1900,1900,0,165,-114,-115,3,23,23,0,
1900,1900,0,134,-77,-79,4,23,23,0,
1900,1900,0,173,84,70,5,23,23,0,
1900,1900,0,364,393,380,6,23,23,0,
1900,1900,0,285,390,391,7,23,23,0,
1900,1900,0,257,333,330,8,23,23,0,
1900,1900,0,167,215,215,9,23,23,0,
1900,1900,0,124,100,98,10,23,23,0,
1900,1900,0,124,100,98,10,23,23,0,
1900,1900,0,122,3,2,11,23,23,0,
1900,1900,0,117,-8,-6,12,23,23,0,
1900,1900,0,206,146,150,13,23,23,0,
1900,1900,0,340,375,376,14,23,23,0,
1900,1900,0,333,435,436,15,23,23,0,
1900,1900,0,338,442,438,16,23,23,0,
1900,1900,0,316,418,415,17,23,23,0,
1900,1900,0,299,393,394,18,23,23,0,
1900,1900,0,288,370,370,19,23,23,0,
1900,1900,0,243,321,318,20,23,23,0,
1900,1900,0,173,220,219,21,23,23,0,
1900,1900,0,121,84,84,22,23,23,0,
1900,1900,0,126,-11,-11,0,23,23,0,
1900,1900,0,145,-58,-59,1,23,23,0,
1900,1900,0,166,-100,-101,2,23,23,0,
1900,1900,0,165,-116,-114,3,23,23,0,
1900,1900,0,139,-85,-77,4,23,23,0,
1900,1900,0,147,46,84,5,23,23,0,
1900,1900,0,359,344,393,6,23,23,0,
1900,1900,0,359,344,393,6,23,23,0,
1900,1900,0,296,397,390,7,23,23,0,
1900,1900,0,239,321,333,8,23,23,0,
1900,1900,0,178,222,215,9,23,23,0,
1900,1900,0,124,101,100,10,23,23,0,
1900,1900,0,122,4,3,11,23,23,0,
1900,1900,0,116,-5,-8,12,23,23,0,
1900,1900,0,212,151,146,13,23,23,0,
1900,1900,0,341,375,375,14,23,23,0,
1900,1900,0,336,436,435,15,23,23,0,
1900,1900,0,336,439,442,16,23,23,0,
1900,1900,0,316,415,418,17,23,23,0,
1900,1900,0,296,391,393,18,23,23,0,
1900,1900,0,285,368,370,19,23,23,0,
1900,1900,0,242,319,321,20,23,23,0,
1900,1900,0,174,220,220,21,23,23,0,
1900,1900,0,121,85,84,22,23,23,0,
1900,1900,0,126,-11,-11,0,23,23,0,
1900,1900,0,147,-58,-58,1,23,23,0,
1900,1900,0,147,-58,-58,1,23,23,0,
1900,1900,0,168,-102,-100,2,23,23,0,
1900,1900,0,163,-114,-116,3,23,23,0,
1900,1900,0,135,-79,-85,4,23,23,0,
1900,1900,0,166,73,46,5,23,23,0,
1900,1900,0,378,389,344,6,23,23,0,
1900,1900,0,283,390,397,7,23,23,0,
1900,1900,0,256,332,321,8,23,23,0,
1900,1900,0,169,218,222,9,23,23,0,
1900,1900,0,124,101,101,10,23,23,0,
1900,1900,0,123,3,4,11,23,23,0,
1900,1900,0,116,-8,-5,12,23,23,0,
1900,1900,0,204,144,151,13,23,23,0,
1900,1900,0,341,376,375,14,23,23,0,
1900,1900,0,331,436,436,15,23,23,0,
1900,1900,0,338,441,439,16,23,23,0,
1900,1900,0,319,419,415,17,23,23,0,
1900,1900,0,298,394,391,18,23,23,0,
1900,1900,0,286,370,368,19,23,23,0,
1900,1900,0,243,319,319,20,23,23,0,
1900,1900,0,243,319,319,20,23,23,0,
1900,1900,0,174,220,220,21,23,23,0,
1900,1900,0,121,86,85,22,23,23,0,
1900,1900,0,125,-10,-11,0,23,23,0,
1900,1900,0,145,-58,-58,1,23,23,0,
1900,1900,0,166,-99,-102,2,23,23,0,
1900,1900,0,161,-112,-114,3,23,23,0,
1900,1900,0,123,-62,-79,4,23,23,0,
1900,1900,0,235,157,73,5,23,23,0,
1900,1900,0,318,396,389,6,23,23,0,
1900,1900,0,325,413,390,7,23,23,0,
1900,1900,0,232,325,332,8,23,23,0,
1900,1900,0,177,219,218,9,23,23,0,
1900,1900,0,127,102,101,10,23,23,0,
1900,1900,0,122,5,3,11,23,23,0,
1900,1900,0,116,-4,-8,12,23,23,0,
1900,1900,0,206,148,144,13,23,23,0,
1900,1900,0,340,376,376,14,23,23,0,
1900,1900,0,334,436,436,15,23,23,0,
1900,1900,0,334,436,436,15,23,23,0,
1900,1900,0,337,441,441,16,23,23,0,
1900,1900,0,311,413,419,17,23,23,0,
1900,1900,0,297,391,394,18,23,23,0,
1900,1900,0,288,371,370,19,23,23,0,
1900,1900,0,242,320,319,20,23,23,0,
1900,1900,0,174,220,220,21,23,23,0,
1900,1900,0,120,86,86,22,23,23,0,
1900,1900,0,126,-10,-10,0,23,23,0,
1900,1900,0,146,-57,-58,1,23,23,0,
1900,1900,0,168,-101,-99,2,23,23,0,
1900,1900,0,161,-114,-112,3,23,23,0,
1900,1900,0,127,-67,-62,4,23,23,0,
1900,1900,0,213,131,157,5,23,23,0,
1900,1900,0,317,393,396,6,23,23,0,
1900,1900,0,316,405,413,7,23,23,0,
1900,1900,0,241,332,325,8,23,23,0,
1900,1900,0,170,215,219,9,23,23,0,
1900,1900,0,124,102,102,10,23,23,0,
1900,1900,0,123,4,5,11,23,23,0,
1900,1900,0,123,4,5,11,23,23,0,
1900,1900,0,116,-6,-4,12,23,23,0,
1900,1900,0,208,147,148,13,23,23,0,
1900,1900,0,342,375,376,14,23,23,0,
1900,1900,0,336,437,436,15,23,23,0,
1900,1900,0,336,438,441,16,23,23,0,
1900,1900,0,316,415,413,17,23,23,0,
1900,1900,0,302,396,391,18,23,23,0,
1900,1900,0,287,370,371,19,23,23,0,
1900,1900,0,244,321,320,20,23,23,0,
1900,1900,0,174,220,220,21,23,23,0,
1900,1900,0,120,86,86,22,23,23,0,
1900,1900,0,126,-11,-10,0,23,23,0,
1900,1900,0,146,-58,-57,1,23,23,0,
1900,1900,0,166,-99,-101,2,23,23,0,
1900,1900,0,166,-116,-114,3,23,23,0,
1900,1900,0,142,-89,-67,4,23,23,0,
1900,1900,0,138,25,131,5,23,23,0,
1900,1900,0,332,307,393,6,23,23,0,
1900,1900,0,332,307,393,6,23,23,0,
1900,1900,0,322,407,405,7,23,23,0,
1900,1900,0,228,320,332,8,23,23,0,
1900,1900,0,183,225,215,9,23,23,0,
1900,1900,0,124,103,102,10,23,23,0,
1900,1900,0,123,5,4,11,23,23,0,
1900,1900,0,116,-7,-6,12,23,23,0,
1900,1900,0,207,147,147,13,23,23,0,
1900,1900,0,340,374,375,14,23,23,0,
1900,1900,0,337,438,437,15,23,23,0,
1900,1900,0,341,444,438,16,23,23,0,
1900,1900,0,316,418,415,17,23,23,0,
1900,1900,0,297,391,396,18,23,23,0,
1900,1900,0,288,370,370,19,23,23,0,
1900,1900,0,244,321,321,20,23,23,0,
1900,1900,0,174,221,220,21,23,23,0,
1900,1900,0,121,87,86,22,23,23,0,
1900,1900,0,125,-9,-11,0,23,23,0,
1900,1900,0,144,-57,-58,1,23,23,0,
1900,1900,0,167,-99,-99,2,23,23,0,
1900,1900,0,167,-99,-99,2,23,23,0,
1900,1900,0,164,-115,-116,3,23,23,0,
1900,1900,0,133,-76,-89,4,23,23,0,
1900,1900,0,180,91,25,5,23,23,0,
1900,1900,0,351,394,307,6,23,23,0,
1900,1900,0,291,393,407,7,23,23,0,
1900,1900,0,257,338,320,8,23,23,0,
1900,1900,0,168,218,225,9,23,23,0,
1900,1900,0,126,104,103,10,23,23,0,
1900,1900,0,123,5,5,11,23,23,0,
1900,1900,0,117,-8,-7,12,23,23,0,
1900,1900,0,205,143,147,13,23,23,0,
1900,1900,0,342,374,374,14,23,23,0,
1900,1900,0,333,436,438,15,23,23,0,
1900,1900,0,336,439,444,16,23,23,0,
1900,1900,0,315,417,418,17,23,23,0,
1900,1900,0,299,395,391,18,23,23,0,
1900,1900,0,287,372,370,19,23,23,0,
1900,1900,0,242,320,321,20,23,23,0,
1900,1900,0,242,320,321,20,23,23,0,
1900,1900,0,174,222,221,21,23,23,0,
1900,1900,0,120,87,87,22,23,23,0,
1900,1900,0,125,-9,-9,0,23,23,0,
1900,1900,0,145,-57,-57,1,23,23,0,
1900,1900,0,167,-99,-99,2,23,23,0,
1900,1900,0,163,-114,-115,3,23,23,0,
1900,1900,0,133,-77,-76,4,23,23,0,
1900,1900,0,169,79,91,5,23,23,0,
1900,1900,0,373,393,394,6,23,23,0,
1900,1900,0,286,392,393,7,23,23,0,
1900,1900,0,257,335,338,8,23,23,0,
1900,1900,0,169,220,218,9,23,23,0,
1900,1900,0,124,104,104,10,23,23,0,
1900,1900,0,123,4,5,11,23,23,0,
1900,1900,0,117,-9,-8,12,23,23,0,
1900,1900,0,200,140,143,13,23,23,0,
1900,1900,0,341,372,374,14,23,23,0,
1900,1900,0,336,436,436,15,23,23,0,
1900,1900,0,338,439,439,16,23,23,0,
1900,1900,0,338,439,439,16,23,23,0,
1900,1900,0,314,414,417,17,23,23,0,
1900,1900,0,296,391,395,18,23,23,0,
1900,1900,0,287,368,372,19,23,23,0,
1900,1900,0,246,321,320,20,23,23,0,
1900,1900,0,174,222,222,21,23,23,0,
1900,1900,0,120,88,87,22,23,23,0,
1900,1900,0,125,-9,-9,0,23,23,0,
1900,1900,0,146,-57,-57,1,23,23,0,
1900,1900,0,167,-100,-99,2,23,23,0,
1900,1900,0,166,-117,-114,3,23,23,0,
1900,1900,0,138,-83,-77,4,23,23,0,
1900,1900,0,154,56,79,5,23,23,0,
1900,1900,0,388,373,393,6,23,23,0,
1900,1900,0,287,396,392,7,23,23,0,
1900,1900,0,251,329,335,8,23,23,0,
1900,1900,0,176,224,220,9,23,23,0,
1900,1900,0,125,104,104,10,23,23,0,
1900,1900,0,122,6,4,11,23,23,0,
1900,1900,0,122,6,4,11,23,23,0,
1900,1900,0,117,-8,-9,12,23,23,0,
1900,1900,0,201,141,140,13,23,23,0,
1900,1900,0,339,371,372,14,23,23,0,
1900,1900,0,337,439,436,15,23,23,0,
1900,1900,0,337,440,439,16,23,23,0,
1900,1900,0,313,415,414,17,23,23,0,
1900,1900,0,298,393,391,18,23,23,0,
1900,1900,0,289,371,368,19,23,23,0,
1900,1900,0,244,321,321,20,23,23,0,
1900,1900,0,175,223,222,21,23,23,0,
1900,1900,0,121,89,88,22,23,23,0,
1900,1900,0,126,-9,-9,0,23,23,0,
1900,1900,0,145,-57,-57,1,23,23,0,
1900,1900,0,166,-99,-100,2,23,23,0,
1900,1900,0,163,-114,-117,3,23,23,0,
1900,1900,0,136,-80,-83,4,23,23,0,
1900,1900,0,161,65,56,5,23,23,0,
1900,1900,0,386,385,373,6,23,23,0,
1900,1900,0,281,393,396,7,23,23,0,
1900,1900,0,281,393,396,7,23,23,0,
1900,1900,0,257,334,329,8,23,23,0,
1900,1900,0,173,223,224,9,23,23,0,
1900,1900,0,124,104,104,10,23,23,0,
1900,1900,0,123,5,6,11,23,23,0,
1900,1900,0,117,-9,-8,12,23,23,0,
1900,1900,0,202,139,141,13,23,23,0,
1900,1900,0,342,373,371,14,23,23,0,
1900,1900,0,337,438,439,15,23,23,0,
1900,1900,0,339,441,440,16,23,23,0,
1900,1900,0,315,415,415,17,23,23,0,
1900,1900,0,298,393,393,18,23,23,0,
1900,1900,0,287,369,371,19,23,23,0,
1900,1900,0,244,320,321,20,23,23,0,
1900,1900,0,175,222,223,21,23,23,0,
1900,1900,0,121,88,89,22,23,23,0,
1900,1900,0,126,-10,-9,0,23,23,0,
1900,1900,0,146,-58,-57,1,23,23,0,
1900,1900,0,167,-100,-99,2,23,23,0,
1900,1900,0,167,-100,-99,2,23,23,0,
1900,1900,0,163,-115,-114,3,23,23,0,
1900,1900,0,131,-73,-80,4,23,23,0,
1900,1900,0,200,114,65,5,23,23,0,
1900,1900,0,330,394,385,6,23,23,0,
1900,1900,0,311,402,393,7,23,23,0,
1900,1900,0,247,335,334,8,23,23,0,
1900,1900,0,172,219,223,9,23,23,0,
1900,1900,0,125,105,104,10,23,23,0,
1900,1900,0,123,6,5,11,23,23,0,
1900,1900,0,117,-8,-9,12,23,23,0,
1900,1900,0,204,142,139,13,23,23,0,
1900,1900,0,340,372,373,14,23,23,0,
1900,1900,0,336,436,438,15,23,23,0,
1900,1900,0,339,441,441,16,23,23,0,
1900,1900,0,313,413,415,17,23,23,0,
1900,1900,0,298,392,393,18,23,23,0,
1900,1900,0,288,369,369,19,23,23,0,
1900,1900,0,245,322,320,20,23,23,0,
1900,1900,0,176,223,222,21,23,23,0,
1900,1900,0,176,223,222,21,23,23,0,
1900,1900,0,121,90,88,22,23,23,0,
1900,1900,0,124,-9,-10,0,23,23,0,
1900,1900,0,144,-57,-58,1,23,23,0,
1900,1900,0,168,-101,-100,2,23,23,0,
1900,1900,0,166,-118,-115,3,23,23,0,
1900,1900,0,144,-90,-73,4,23,23,0,
1900,1900,0,131,13,114,5,23,23,0,
1900,1900,0,322,286,394,6,23,23,0,
1900,1900,0,326,403,402,7,23,23,0,
1900,1900,0,231,325,335,8,23,23,0,
1900,1900,0,184,226,219,9,23,23,0,
1900,1900,0,126,107,105,10,23,23,0,
1900,1900,0,122,8,6,11,23,23,0,
1900,1900,0,116,-6,-8,12,23,23,0,
1900,1900,0,205,144,142,13,23,23,0,
1900,1900,0,340,373,372,14,23,23,0,
1900,1900,0,336,439,436,15,23,23,0,
1900,1900,0,338,440,441,16,23,23,0,
1900,1900,0,338,440,441,16,23,23,0,
1900,1900,0,315,416,413,17,23,23,0,
1900,1900,0,297,393,392,18,23,23,0,
